actual_confidence,dataset,decision,frame_idx,is_audit_frame,predicted_confidence,predicted_std,prediction_error,scene_id,source_json
0.990118,nuscenes_full,FULL_DETECTION,253,False,0.966149,0.201908,0.0,bebf5f5b2a674631ab5c88fd1aa9e87a,/media/tersiteab/new_drive/checker_model/Point-Cloud-Similarity-Score/output/nuscenes_full/nuscenes_full_inference.json
0.990214,nuscenes_full,FULL_DETECTION,254,False,0.970867,0.20182,0.0,bebf5f5b2a674631ab5c88fd1aa9e87a,/media/tersiteab/new_drive/checker_model/Point-Cloud-Similarity-Score/output/nuscenes_full/nuscenes_full_inference.json
0.971882,nuscenes_full,FULL_DETECTION,255,True,0.975157,0.202025,0.003275,bebf5f5b2a674631ab5c88fd1aa9e87a,/media/tersiteab/new_drive/checker_model/Point-Cloud-Similarity-Score/output/nuscenes_full/nuscenes_full_inference.json
0.980967,nuscenes_full,FULL_DETECTION,256,False,0.975586,0.202016,0.0,bebf5f5b2a674631ab5c88fd1aa9e87a,/media/tersiteab/new_drive/checker_model/Point-Cloud-Similarity-Score/output/nuscenes_full/nuscenes_full_inference.json
0.98787,nuscenes_full,FULL_DETECTION,257,False,0.974522,0.201965,0.0,bebf5f5b2a674631ab5c88fd1aa9e87a,/media/tersiteab/new_drive/checker_model/Point-Cloud-Similarity-Score/output/nuscenes_full/nuscenes_full_inference.json
0.987996,nuscenes_full,FULL_DETECTION,258,False,0.972016,0.201837,0.0,bebf5f5b2a674631ab5c88fd1aa9e87a,/media/tersiteab/new_drive/checker_model/Point-Cloud-Similarity-Score/output/nuscenes_full/nuscenes_full_inference.json
0.987878,nuscenes_full,FULL_DETECTION,259,False,0.97198,0.201833,0.0,bebf5f5b2a674631ab5c88fd1aa9e87a,/media/tersiteab/new_drive/checker_model/Point-Cloud-Similarity-Score/output/nuscenes_full/nuscenes_full_inference.json
0.987967,nuscenes_full,FULL_DETECTION,260,True,0.970207,0.201834,0.01776,bebf5f5b2a674631ab5c88fd1aa9e87a,/media/tersiteab/new_drive/checker_model/Point-Cloud-Similarity-Score/output/nuscenes_full/nuscenes_full_inference.json
0.98793,nuscenes_full,FULL_DETECTION,261,False,0.971513,0.201811,0.0,bebf5f5b2a674631ab5c88fd1aa9e87a,/media/tersiteab/new_drive/checker_model/Point-Cloud-Similarity-Score/output/nuscenes_full/nuscenes_full_inference.json
0.988007,nuscenes_full,FULL_DETECTION,262,False,0.970201,0.201831,0.0,bebf5f5b2a674631ab5c88fd1aa9e87a,/media/tersiteab/new_drive/checker_model/Point-Cloud-Similarity-Score/output/nuscenes_full/nuscenes_full_inference.json
0.987891,nuscenes_full,FULL_DETECTION,263,False,0.970286,0.201841,0.0,bebf5f5b2a674631ab5c88fd1aa9e87a,/media/tersiteab/new_drive/checker_model/Point-Cloud-Similarity-Score/output/nuscenes_full/nuscenes_full_inference.json
0.988,nuscenes_full,FULL_DETECTION,264,False,0.972257,0.201852,0.0,bebf5f5b2a674631ab5c88fd1aa9e87a,/media/tersiteab/new_drive/checker_model/Point-Cloud-Similarity-Score/output/nuscenes_full/nuscenes_full_inference.json
0.980871,nuscenes_full,FULL_DETECTION,265,True,0.979625,0.202378,0.001246,bebf5f5b2a674631ab5c88fd1aa9e87a,/media/tersiteab/new_drive/checker_model/Point-Cloud-Similarity-Score/output/nuscenes_full/nuscenes_full_inference.json
0.97488,nuscenes_full,FULL_DETECTION,266,False,0.976174,0.202334,0.0,bebf5f5b2a674631ab5c88fd1aa9e87a,/media/tersiteab/new_drive/checker_model/Point-Cloud-Similarity-Score/output/nuscenes_full/nuscenes_full_inference.json
0.989387,nuscenes_full,FULL_DETECTION,267,False,0.975706,0.20231,0.0,bebf5f5b2a674631ab5c88fd1aa9e87a,/media/tersiteab/new_drive/checker_model/Point-Cloud-Similarity-Score/output/nuscenes_full/nuscenes_full_inference.json
0.989269,nuscenes_full,FULL_DETECTION,268,False,0.978224,0.202372,0.0,bebf5f5b2a674631ab5c88fd1aa9e87a,/media/tersiteab/new_drive/checker_model/Point-Cloud-Similarity-Score/output/nuscenes_full/nuscenes_full_inference.json
0.989409,nuscenes_full,FULL_DETECTION,269,False,0.976358,0.202349,0.0,bebf5f5b2a674631ab5c88fd1aa9e87a,/media/tersiteab/new_drive/checker_model/Point-Cloud-Similarity-Score/output/nuscenes_full/nuscenes_full_inference.json
0.989291,nuscenes_full,FULL_DETECTION,270,True,0.975527,0.202345,0.013764,bebf5f5b2a674631ab5c88fd1aa9e87a,/media/tersiteab/new_drive/checker_model/Point-Cloud-Similarity-Score/output/nuscenes_full/nuscenes_full_inference.json
0.9894,nuscenes_full,FULL_DETECTION,271,False,0.978587,0.202316,0.0,bebf5f5b2a674631ab5c88fd1aa9e87a,/media/tersiteab/new_drive/checker_model/Point-Cloud-Similarity-Score/output/nuscenes_full/nuscenes_full_inference.json
0.989289,nuscenes_full,FULL_DETECTION,272,False,0.98441,0.202845,0.0,bebf5f5b2a674631ab5c88fd1aa9e87a,/media/tersiteab/new_drive/checker_model/Point-Cloud-Similarity-Score/output/nuscenes_full/nuscenes_full_inference.json
0.989406,nuscenes_full,FULL_DETECTION,273,False,0.983812,0.202749,0.0,bebf5f5b2a674631ab5c88fd1aa9e87a,/media/tersiteab/new_drive/checker_model/Point-Cloud-Similarity-Score/output/nuscenes_full/nuscenes_full_inference.json
0.989284,nuscenes_full,FULL_DETECTION,274,False,0.978178,0.202309,0.0,bebf5f5b2a674631ab5c88fd1aa9e87a,/media/tersiteab/new_drive/checker_model/Point-Cloud-Similarity-Score/output/nuscenes_full/nuscenes_full_inference.json
0.967967,nuscenes_full,FULL_DETECTION,275,True,0.981701,0.202383,0.013734,bebf5f5b2a674631ab5c88fd1aa9e87a,/media/tersiteab/new_drive/checker_model/Point-Cloud-Similarity-Score/output/nuscenes_full/nuscenes_full_inference.json
0.985572,nuscenes_full,FULL_DETECTION,276,False,0.984868,0.202552,0.0,bebf5f5b2a674631ab5c88fd1aa9e87a,/media/tersiteab/new_drive/checker_model/Point-Cloud-Similarity-Score/output/nuscenes_full/nuscenes_full_inference.json
0.988962,nuscenes_full,FULL_DETECTION,277,False,0.985374,0.202592,0.0,bebf5f5b2a674631ab5c88fd1aa9e87a,/media/tersiteab/new_drive/checker_model/Point-Cloud-Similarity-Score/output/nuscenes_full/nuscenes_full_inference.json
0.989076,nuscenes_full,FULL_DETECTION,278,False,0.981295,0.202306,0.0,bebf5f5b2a674631ab5c88fd1aa9e87a,/media/tersiteab/new_drive/checker_model/Point-Cloud-Similarity-Score/output/nuscenes_full/nuscenes_full_inference.json
0.988972,nuscenes_full,FULL_DETECTION,279,False,0.982536,0.202381,0.0,bebf5f5b2a674631ab5c88fd1aa9e87a,/media/tersiteab/new_drive/checker_model/Point-Cloud-Similarity-Score/output/nuscenes_full/nuscenes_full_inference.json
0.989089,nuscenes_full,FULL_DETECTION,280,True,0.982599,0.202404,0.00649,bebf5f5b2a674631ab5c88fd1aa9e87a,/media/tersiteab/new_drive/checker_model/Point-Cloud-Similarity-Score/output/nuscenes_full/nuscenes_full_inference.json
0.988972,nuscenes_full,FULL_DETECTION,281,False,0.985848,0.202581,0.0,bebf5f5b2a674631ab5c88fd1aa9e87a,/media/tersiteab/new_drive/checker_model/Point-Cloud-Similarity-Score/output/nuscenes_full/nuscenes_full_inference.json
0.989086,nuscenes_full,FULL_DETECTION,282,False,0.977905,0.202269,0.0,bebf5f5b2a674631ab5c88fd1aa9e87a,/media/tersiteab/new_drive/checker_model/Point-Cloud-Similarity-Score/output/nuscenes_full/nuscenes_full_inference.json
0.988985,nuscenes_full,FULL_DETECTION,283,False,0.980244,0.202231,0.0,bebf5f5b2a674631ab5c88fd1aa9e87a,/media/tersiteab/new_drive/checker_model/Point-Cloud-Similarity-Score/output/nuscenes_full/nuscenes_full_inference.json
0.989094,nuscenes_full,FULL_DETECTION,284,False,0.990157,0.203128,0.0,bebf5f5b2a674631ab5c88fd1aa9e87a,/media/tersiteab/new_drive/checker_model/Point-Cloud-Similarity-Score/output/nuscenes_full/nuscenes_full_inference.json
0.975577,nuscenes_full,FULL_DETECTION,285,True,0.981033,0.202302,0.005456,bebf5f5b2a674631ab5c88fd1aa9e87a,/media/tersiteab/new_drive/checker_model/Point-Cloud-Similarity-Score/output/nuscenes_full/nuscenes_full_inference.json
0.944516,nuscenes_full,FULL_DETECTION,286,False,0.987615,0.202399,0.0,bebf5f5b2a674631ab5c88fd1aa9e87a,/media/tersiteab/new_drive/checker_model/Point-Cloud-Similarity-Score/output/nuscenes_full/nuscenes_full_inference.json
0.988392,nuscenes_full,FULL_DETECTION,287,False,0.984664,0.202138,0.0,bebf5f5b2a674631ab5c88fd1aa9e87a,/media/tersiteab/new_drive/checker_model/Point-Cloud-Similarity-Score/output/nuscenes_full/nuscenes_full_inference.json
0.988268,nuscenes_full,FULL_DETECTION,288,False,0.985709,0.202228,0.0,bebf5f5b2a674631ab5c88fd1aa9e87a,/media/tersiteab/new_drive/checker_model/Point-Cloud-Similarity-Score/output/nuscenes_full/nuscenes_full_inference.json
0.988383,nuscenes_full,FULL_DETECTION,289,False,0.97696,0.202173,0.0,bebf5f5b2a674631ab5c88fd1aa9e87a,/media/tersiteab/new_drive/checker_model/Point-Cloud-Similarity-Score/output/nuscenes_full/nuscenes_full_inference.json
0.988403,nuscenes_full,FULL_DETECTION,290,True,0.980235,0.20205,0.008167,bebf5f5b2a674631ab5c88fd1aa9e87a,/media/tersiteab/new_drive/checker_model/Point-Cloud-Similarity-Score/output/nuscenes_full/nuscenes_full_inference.json
0.98827,nuscenes_full,FULL_DETECTION,291,False,0.980317,0.202009,0.0,bebf5f5b2a674631ab5c88fd1aa9e87a,/media/tersiteab/new_drive/checker_model/Point-Cloud-Similarity-Score/output/nuscenes_full/nuscenes_full_inference.json
0.988388,nuscenes_full,FULL_DETECTION,292,False,0.979751,0.202011,0.0,bebf5f5b2a674631ab5c88fd1aa9e87a,/media/tersiteab/new_drive/checker_model/Point-Cloud-Similarity-Score/output/nuscenes_full/nuscenes_full_inference.json
0.988274,nuscenes_full,FULL_DETECTION,293,False,0.982725,0.202013,0.0,bebf5f5b2a674631ab5c88fd1aa9e87a,/media/tersiteab/new_drive/checker_model/Point-Cloud-Similarity-Score/output/nuscenes_full/nuscenes_full_inference.json
0.988391,nuscenes_full,FULL_DETECTION,294,False,0.983469,0.202024,0.0,bebf5f5b2a674631ab5c88fd1aa9e87a,/media/tersiteab/new_drive/checker_model/Point-Cloud-Similarity-Score/output/nuscenes_full/nuscenes_full_inference.json
0.980698,nuscenes_full,FULL_DETECTION,295,True,0.984031,0.202057,0.003333,bebf5f5b2a674631ab5c88fd1aa9e87a,/media/tersiteab/new_drive/checker_model/Point-Cloud-Similarity-Score/output/nuscenes_full/nuscenes_full_inference.json
0.950809,nuscenes_full,FULL_DETECTION,296,False,0.983143,0.202007,0.0,bebf5f5b2a674631ab5c88fd1aa9e87a,/media/tersiteab/new_drive/checker_model/Point-Cloud-Similarity-Score/output/nuscenes_full/nuscenes_full_inference.json
0.987765,nuscenes_full,FULL_DETECTION,297,False,0.980143,0.201945,0.0,bebf5f5b2a674631ab5c88fd1aa9e87a,/media/tersiteab/new_drive/checker_model/Point-Cloud-Similarity-Score/output/nuscenes_full/nuscenes_full_inference.json
0.987892,nuscenes_full,FULL_DETECTION,298,False,0.980519,0.201945,0.0,bebf5f5b2a674631ab5c88fd1aa9e87a,/media/tersiteab/new_drive/checker_model/Point-Cloud-Similarity-Score/output/nuscenes_full/nuscenes_full_inference.json
0.987765,nuscenes_full,FULL_DETECTION,299,False,0.980744,0.201933,0.0,bebf5f5b2a674631ab5c88fd1aa9e87a,/media/tersiteab/new_drive/checker_model/Point-Cloud-Similarity-Score/output/nuscenes_full/nuscenes_full_inference.json
0.987888,nuscenes_full,FULL_DETECTION,300,True,0.981731,0.201943,0.006157,bebf5f5b2a674631ab5c88fd1aa9e87a,/media/tersiteab/new_drive/checker_model/Point-Cloud-Similarity-Score/output/nuscenes_full/nuscenes_full_inference.json
0.987766,nuscenes_full,FULL_DETECTION,301,False,0.984584,0.202054,0.0,bebf5f5b2a674631ab5c88fd1aa9e87a,/media/tersiteab/new_drive/checker_model/Point-Cloud-Similarity-Score/output/nuscenes_full/nuscenes_full_inference.json
0.987889,nuscenes_full,FULL_DETECTION,302,False,0.984602,0.202066,0.0,bebf5f5b2a674631ab5c88fd1aa9e87a,/media/tersiteab/new_drive/checker_model/Point-Cloud-Similarity-Score/output/nuscenes_full/nuscenes_full_inference.json
0.98776,nuscenes_full,FULL_DETECTION,303,False,0.980446,0.201941,0.0,bebf5f5b2a674631ab5c88fd1aa9e87a,/media/tersiteab/new_drive/checker_model/Point-Cloud-Similarity-Score/output/nuscenes_full/nuscenes_full_inference.json
0.987893,nuscenes_full,FULL_DETECTION,304,False,0.976181,0.202086,0.0,bebf5f5b2a674631ab5c88fd1aa9e87a,/media/tersiteab/new_drive/checker_model/Point-Cloud-Similarity-Score/output/nuscenes_full/nuscenes_full_inference.json
0.97094,nuscenes_full,FULL_DETECTION,305,True,0.983716,0.202118,0.012775,bebf5f5b2a674631ab5c88fd1aa9e87a,/media/tersiteab/new_drive/checker_model/Point-Cloud-Similarity-Score/output/nuscenes_full/nuscenes_full_inference.json
0.941884,nuscenes_full,FULL_DETECTION,306,False,0.961884,0.201845,0.0,bebf5f5b2a674631ab5c88fd1aa9e87a,/media/tersiteab/new_drive/checker_model/Point-Cloud-Similarity-Score/output/nuscenes_full/nuscenes_full_inference.json
0.9819,nuscenes_full,FULL_DETECTION,307,False,0.956545,0.201561,0.0,bebf5f5b2a674631ab5c88fd1aa9e87a,/media/tersiteab/new_drive/checker_model/Point-Cloud-Similarity-Score/output/nuscenes_full/nuscenes_full_inference.json
0.981732,nuscenes_full,FULL_DETECTION,308,False,0.950392,0.201664,0.0,bebf5f5b2a674631ab5c88fd1aa9e87a,/media/tersiteab/new_drive/checker_model/Point-Cloud-Similarity-Score/output/nuscenes_full/nuscenes_full_inference.json
0.981909,nuscenes_full,FULL_DETECTION,309,False,0.950103,0.201675,0.0,bebf5f5b2a674631ab5c88fd1aa9e87a,/media/tersiteab/new_drive/checker_model/Point-Cloud-Similarity-Score/output/nuscenes_full/nuscenes_full_inference.json
0.967265,nuscenes_full,FULL_DETECTION,310,True,0.953556,0.201521,0.013709,bebf5f5b2a674631ab5c88fd1aa9e87a,/media/tersiteab/new_drive/checker_model/Point-Cloud-Similarity-Score/output/nuscenes_full/nuscenes_full_inference.json
0.98191,nuscenes_full,FULL_DETECTION,311,False,0.956172,0.20152,0.0,bebf5f5b2a674631ab5c88fd1aa9e87a,/media/tersiteab/new_drive/checker_model/Point-Cloud-Similarity-Score/output/nuscenes_full/nuscenes_full_inference.json
0.981742,nuscenes_full,FULL_DETECTION,312,False,0.95318,0.201501,0.0,bebf5f5b2a674631ab5c88fd1aa9e87a,/media/tersiteab/new_drive/checker_model/Point-Cloud-Similarity-Score/output/nuscenes_full/nuscenes_full_inference.json
0.981907,nuscenes_full,FULL_DETECTION,313,False,0.95455,0.201499,0.0,bebf5f5b2a674631ab5c88fd1aa9e87a,/media/tersiteab/new_drive/checker_model/Point-Cloud-Similarity-Score/output/nuscenes_full/nuscenes_full_inference.json
0.963313,nuscenes_full,FULL_DETECTION,314,False,0.955817,0.201628,0.0,bebf5f5b2a674631ab5c88fd1aa9e87a,/media/tersiteab/new_drive/checker_model/Point-Cloud-Similarity-Score/output/nuscenes_full/nuscenes_full_inference.json
0.983775,nuscenes_full,FULL_DETECTION,315,True,0.956188,0.201636,0.027587,bebf5f5b2a674631ab5c88fd1aa9e87a,/media/tersiteab/new_drive/checker_model/Point-Cloud-Similarity-Score/output/nuscenes_full/nuscenes_full_inference.json
0.982915,nuscenes_full,FULL_DETECTION,316,False,0.954489,0.201643,0.0,bebf5f5b2a674631ab5c88fd1aa9e87a,/media/tersiteab/new_drive/checker_model/Point-Cloud-Similarity-Score/output/nuscenes_full/nuscenes_full_inference.json
0.984047,nuscenes_full,FULL_DETECTION,317,False,0.956257,0.201612,0.0,bebf5f5b2a674631ab5c88fd1aa9e87a,/media/tersiteab/new_drive/checker_model/Point-Cloud-Similarity-Score/output/nuscenes_full/nuscenes_full_inference.json
0.983586,nuscenes_full,FULL_DETECTION,318,False,0.951951,0.201843,0.0,bebf5f5b2a674631ab5c88fd1aa9e87a,/media/tersiteab/new_drive/checker_model/Point-Cloud-Similarity-Score/output/nuscenes_full/nuscenes_full_inference.json
0.983571,nuscenes_full,FULL_DETECTION,319,False,0.955954,0.201645,0.0,bebf5f5b2a674631ab5c88fd1aa9e87a,/media/tersiteab/new_drive/checker_model/Point-Cloud-Similarity-Score/output/nuscenes_full/nuscenes_full_inference.json
0.983421,nuscenes_full,FULL_DETECTION,320,True,0.957762,0.20164,0.025659,bebf5f5b2a674631ab5c88fd1aa9e87a,/media/tersiteab/new_drive/checker_model/Point-Cloud-Similarity-Score/output/nuscenes_full/nuscenes_full_inference.json
0.983566,nuscenes_full,FULL_DETECTION,321,False,0.956808,0.201633,0.0,bebf5f5b2a674631ab5c88fd1aa9e87a,/media/tersiteab/new_drive/checker_model/Point-Cloud-Similarity-Score/output/nuscenes_full/nuscenes_full_inference.json
0.9834,nuscenes_full,FULL_DETECTION,322,False,0.952663,0.201906,0.0,bebf5f5b2a674631ab5c88fd1aa9e87a,/media/tersiteab/new_drive/checker_model/Point-Cloud-Similarity-Score/output/nuscenes_full/nuscenes_full_inference.json
0.983563,nuscenes_full,FULL_DETECTION,323,False,0.952732,0.201923,0.0,bebf5f5b2a674631ab5c88fd1aa9e87a,/media/tersiteab/new_drive/checker_model/Point-Cloud-Similarity-Score/output/nuscenes_full/nuscenes_full_inference.json
0.970758,nuscenes_full,FULL_DETECTION,324,False,0.962124,0.20181,0.0,bebf5f5b2a674631ab5c88fd1aa9e87a,/media/tersiteab/new_drive/checker_model/Point-Cloud-Similarity-Score/output/nuscenes_full/nuscenes_full_inference.json
0.982265,nuscenes_full,FULL_DETECTION,325,True,0.964616,0.201925,0.017648,bebf5f5b2a674631ab5c88fd1aa9e87a,/media/tersiteab/new_drive/checker_model/Point-Cloud-Similarity-Score/output/nuscenes_full/nuscenes_full_inference.json
0.98243,nuscenes_full,FULL_DETECTION,326,False,0.963779,0.201817,0.0,bebf5f5b2a674631ab5c88fd1aa9e87a,/media/tersiteab/new_drive/checker_model/Point-Cloud-Similarity-Score/output/nuscenes_full/nuscenes_full_inference.json
0.982422,nuscenes_full,FULL_DETECTION,327,False,0.959413,0.201815,0.0,bebf5f5b2a674631ab5c88fd1aa9e87a,/media/tersiteab/new_drive/checker_model/Point-Cloud-Similarity-Score/output/nuscenes_full/nuscenes_full_inference.json
0.982241,nuscenes_full,FULL_DETECTION,328,False,0.959057,0.201855,0.0,bebf5f5b2a674631ab5c88fd1aa9e87a,/media/tersiteab/new_drive/checker_model/Point-Cloud-Similarity-Score/output/nuscenes_full/nuscenes_full_inference.json
0.982405,nuscenes_full,FULL_DETECTION,329,False,0.96045,0.201839,0.0,bebf5f5b2a674631ab5c88fd1aa9e87a,/media/tersiteab/new_drive/checker_model/Point-Cloud-Similarity-Score/output/nuscenes_full/nuscenes_full_inference.json
0.982411,nuscenes_full,FULL_DETECTION,330,True,0.963078,0.201856,0.019333,bebf5f5b2a674631ab5c88fd1aa9e87a,/media/tersiteab/new_drive/checker_model/Point-Cloud-Similarity-Score/output/nuscenes_full/nuscenes_full_inference.json
0.982398,nuscenes_full,FULL_DETECTION,331,False,0.96681,0.201995,0.0,bebf5f5b2a674631ab5c88fd1aa9e87a,/media/tersiteab/new_drive/checker_model/Point-Cloud-Similarity-Score/output/nuscenes_full/nuscenes_full_inference.json
0.982216,nuscenes_full,FULL_DETECTION,332,False,0.96664,0.201958,0.0,bebf5f5b2a674631ab5c88fd1aa9e87a,/media/tersiteab/new_drive/checker_model/Point-Cloud-Similarity-Score/output/nuscenes_full/nuscenes_full_inference.json
0.982385,nuscenes_full,FULL_DETECTION,333,False,0.96071,0.201878,0.0,bebf5f5b2a674631ab5c88fd1aa9e87a,/media/tersiteab/new_drive/checker_model/Point-Cloud-Similarity-Score/output/nuscenes_full/nuscenes_full_inference.json
0.982376,nuscenes_full,FULL_DETECTION,334,False,0.959693,0.201977,0.0,bebf5f5b2a674631ab5c88fd1aa9e87a,/media/tersiteab/new_drive/checker_model/Point-Cloud-Similarity-Score/output/nuscenes_full/nuscenes_full_inference.json
0.974045,nuscenes_full,FULL_DETECTION,335,True,0.966227,0.201849,0.007818,bebf5f5b2a674631ab5c88fd1aa9e87a,/media/tersiteab/new_drive/checker_model/Point-Cloud-Similarity-Score/output/nuscenes_full/nuscenes_full_inference.json
0.982607,nuscenes_full,FULL_DETECTION,336,False,0.968002,0.20184,0.0,bebf5f5b2a674631ab5c88fd1aa9e87a,/media/tersiteab/new_drive/checker_model/Point-Cloud-Similarity-Score/output/nuscenes_full/nuscenes_full_inference.json
0.982585,nuscenes_full,FULL_DETECTION,337,False,0.965369,0.201737,0.0,bebf5f5b2a674631ab5c88fd1aa9e87a,/media/tersiteab/new_drive/checker_model/Point-Cloud-Similarity-Score/output/nuscenes_full/nuscenes_full_inference.json
0.981562,nuscenes_full,FULL_DETECTION,338,False,0.965459,0.201733,0.0,bebf5f5b2a674631ab5c88fd1aa9e87a,/media/tersiteab/new_drive/checker_model/Point-Cloud-Similarity-Score/output/nuscenes_full/nuscenes_full_inference.json
0.983473,nuscenes_full,FULL_DETECTION,339,False,0.969706,0.201825,0.0,bebf5f5b2a674631ab5c88fd1aa9e87a,/media/tersiteab/new_drive/checker_model/Point-Cloud-Similarity-Score/output/nuscenes_full/nuscenes_full_inference.json
0.982579,nuscenes_full,FULL_DETECTION,340,True,0.974624,0.20223,0.007955,bebf5f5b2a674631ab5c88fd1aa9e87a,/media/tersiteab/new_drive/checker_model/Point-Cloud-Similarity-Score/output/nuscenes_full/nuscenes_full_inference.json
0.982389,nuscenes_full,FULL_DETECTION,341,False,0.979226,0.202739,0.0,bebf5f5b2a674631ab5c88fd1aa9e87a,/media/tersiteab/new_drive/checker_model/Point-Cloud-Similarity-Score/output/nuscenes_full/nuscenes_full_inference.json
0.982572,nuscenes_full,FULL_DETECTION,342,False,0.977724,0.20237,0.0,bebf5f5b2a674631ab5c88fd1aa9e87a,/media/tersiteab/new_drive/checker_model/Point-Cloud-Similarity-Score/output/nuscenes_full/nuscenes_full_inference.json
0.965908,nuscenes_full,FULL_DETECTION,343,False,0.974532,0.201925,0.0,bebf5f5b2a674631ab5c88fd1aa9e87a,/media/tersiteab/new_drive/checker_model/Point-Cloud-Similarity-Score/output/nuscenes_full/nuscenes_full_inference.json
0.955607,nuscenes_full,FULL_DETECTION,344,False,0.974231,0.202099,0.0,bebf5f5b2a674631ab5c88fd1aa9e87a,/media/tersiteab/new_drive/checker_model/Point-Cloud-Similarity-Score/output/nuscenes_full/nuscenes_full_inference.json
0.980985,nuscenes_full,FULL_DETECTION,345,True,0.980324,0.202648,0.000661,bebf5f5b2a674631ab5c88fd1aa9e87a,/media/tersiteab/new_drive/checker_model/Point-Cloud-Similarity-Score/output/nuscenes_full/nuscenes_full_inference.json
0.981179,nuscenes_full,FULL_DETECTION,346,False,0.978364,0.202285,0.0,bebf5f5b2a674631ab5c88fd1aa9e87a,/media/tersiteab/new_drive/checker_model/Point-Cloud-Similarity-Score/output/nuscenes_full/nuscenes_full_inference.json
0.981173,nuscenes_full,FULL_DETECTION,347,False,0.975396,0.202059,0.0,bebf5f5b2a674631ab5c88fd1aa9e87a,/media/tersiteab/new_drive/checker_model/Point-Cloud-Similarity-Score/output/nuscenes_full/nuscenes_full_inference.json
0.981182,nuscenes_full,FULL_DETECTION,348,False,0.979927,0.202319,0.0,bebf5f5b2a674631ab5c88fd1aa9e87a,/media/tersiteab/new_drive/checker_model/Point-Cloud-Similarity-Score/output/nuscenes_full/nuscenes_full_inference.json
0.980985,nuscenes_full,FULL_DETECTION,349,False,0.985835,0.203118,0.0,bebf5f5b2a674631ab5c88fd1aa9e87a,/media/tersiteab/new_drive/checker_model/Point-Cloud-Similarity-Score/output/nuscenes_full/nuscenes_full_inference.json
0.981187,nuscenes_full,FULL_DETECTION,350,True,0.988497,0.203558,0.00731,bebf5f5b2a674631ab5c88fd1aa9e87a,/media/tersiteab/new_drive/checker_model/Point-Cloud-Similarity-Score/output/nuscenes_full/nuscenes_full_inference.json
0.981174,nuscenes_full,FULL_DETECTION,351,False,0.989682,0.203619,0.0,bebf5f5b2a674631ab5c88fd1aa9e87a,/media/tersiteab/new_drive/checker_model/Point-Cloud-Similarity-Score/output/nuscenes_full/nuscenes_full_inference.json
0.981169,nuscenes_full,FULL_DETECTION,352,False,0.988663,0.203291,0.0,bebf5f5b2a674631ab5c88fd1aa9e87a,/media/tersiteab/new_drive/checker_model/Point-Cloud-Similarity-Score/output/nuscenes_full/nuscenes_full_inference.json
0.976627,nuscenes_full,FULL_DETECTION,353,False,0.988693,0.203153,0.0,bebf5f5b2a674631ab5c88fd1aa9e87a,/media/tersiteab/new_drive/checker_model/Point-Cloud-Similarity-Score/output/nuscenes_full/nuscenes_full_inference.json
0.978227,nuscenes_full,FULL_DETECTION,354,False,0.983625,0.202386,0.0,bebf5f5b2a674631ab5c88fd1aa9e87a,/media/tersiteab/new_drive/checker_model/Point-Cloud-Similarity-Score/output/nuscenes_full/nuscenes_full_inference.json
0.982584,nuscenes_full,FULL_DETECTION,355,True,0.990051,0.203361,0.007467,bebf5f5b2a674631ab5c88fd1aa9e87a,/media/tersiteab/new_drive/checker_model/Point-Cloud-Similarity-Score/output/nuscenes_full/nuscenes_full_inference.json
0.982417,nuscenes_full,FULL_DETECTION,356,False,0.99046,0.203328,0.0,bebf5f5b2a674631ab5c88fd1aa9e87a,/media/tersiteab/new_drive/checker_model/Point-Cloud-Similarity-Score/output/nuscenes_full/nuscenes_full_inference.json
0.982579,nuscenes_full,FULL_DETECTION,357,False,0.996541,0.204907,0.0,bebf5f5b2a674631ab5c88fd1aa9e87a,/media/tersiteab/new_drive/checker_model/Point-Cloud-Similarity-Score/output/nuscenes_full/nuscenes_full_inference.json
0.982569,nuscenes_full,FULL_DETECTION,358,False,0.993299,0.20402,0.0,bebf5f5b2a674631ab5c88fd1aa9e87a,/media/tersiteab/new_drive/checker_model/Point-Cloud-Similarity-Score/output/nuscenes_full/nuscenes_full_inference.json
0.982582,nuscenes_full,FULL_DETECTION,359,False,0.992953,0.203922,0.0,bebf5f5b2a674631ab5c88fd1aa9e87a,/media/tersiteab/new_drive/checker_model/Point-Cloud-Similarity-Score/output/nuscenes_full/nuscenes_full_inference.json
0.98239,nuscenes_full,FULL_DETECTION,360,True,0.987244,0.202781,0.004854,bebf5f5b2a674631ab5c88fd1aa9e87a,/media/tersiteab/new_drive/checker_model/Point-Cloud-Similarity-Score/output/nuscenes_full/nuscenes_full_inference.json
0.982559,nuscenes_full,FULL_DETECTION,361,False,0.989782,0.203145,0.0,bebf5f5b2a674631ab5c88fd1aa9e87a,/media/tersiteab/new_drive/checker_model/Point-Cloud-Similarity-Score/output/nuscenes_full/nuscenes_full_inference.json
0.982557,nuscenes_full,FULL_DETECTION,362,False,0.994054,0.204079,0.0,bebf5f5b2a674631ab5c88fd1aa9e87a,/media/tersiteab/new_drive/checker_model/Point-Cloud-Similarity-Score/output/nuscenes_full/nuscenes_full_inference.json
0.982373,nuscenes_full,FULL_DETECTION,363,False,0.991433,0.203462,0.0,bebf5f5b2a674631ab5c88fd1aa9e87a,/media/tersiteab/new_drive/checker_model/Point-Cloud-Similarity-Score/output/nuscenes_full/nuscenes_full_inference.json
